transaction_id,data,valor,hora,categoria,categoria_cod,qtd_transacoes_24h,is_fraud
TXN_NOV_001145,2025-11,5767.522049101261,8,transferencia,14,30,1
TXN_NOV_001146,2025-11,158.365982057058,20,assinatura,9,5,0
TXN_NOV_001147,2025-11,92.64843835503373,10,farmacia,2,2,0
TXN_NOV_001148,2025-11,294.31539029898585,20,assinatura,9,2,0
TXN_NOV_001149,2025-11,103.39757912261818,17,alimentacao,1,2,0
TXN_NOV_001150,2025-11,91.60963799735117,17,transporte,3,1,0
TXN_NOV_001151,2025-11,143.97736088125856,15,restaurante,5,2,0
TXN_NOV_001152,2025-11,10750.387598939085,9,joias,11,31,1
TXN_NOV_001153,2025-11,279.1829635683224,21,vestuario,4,1,0
TXN_NOV_001154,2025-11,581.122145373204,16,vestuario,4,4,0
TXN_NOV_001155,2025-11,190.00743776164774,20,lazer,6,1,0
TXN_NOV_001156,2025-11,1137.400256585604,20,vestuario,4,1,0
TXN_NOV_001157,2025-11,721.7870304250257,16,lazer,6,3,0
TXN_NOV_001158,2025-11,444.6097466250757,15,vestuario,4,2,0
TXN_NOV_001159,2025-11,365.11194077843584,9,farmacia,2,4,0
TXN_NOV_001160,2025-11,125.58212857798529,14,transporte,3,2,0
TXN_NOV_001161,2025-11,151.40901184657145,22,eletronicos,7,1,0
TXN_NOV_001162,2025-11,90.3364416225064,16,farmacia,2,3,0
TXN_NOV_001163,2025-11,116.34128710071694,15,alimentacao,1,1,0
TXN_NOV_001164,2025-11,36.449000183355146,8,transporte,3,3,0
TXN_NOV_001165,2025-11,99.26033099203741,16,farmacia,2,1,0
TXN_NOV_001166,2025-11,249.48509505762138,14,lazer,6,3,0
TXN_NOV_001167,2025-11,75.02763656812331,13,transporte,3,2,0
TXN_NOV_001168,2025-11,82.62344426151094,9,farmacia,2,1,0
TXN_NOV_001169,2025-11,43.75858732973182,12,farmacia,2,3,0
TXN_NOV_001170,2025-11,126.10481714703027,10,transporte,3,1,0
TXN_NOV_001171,2025-11,407.0913599131094,17,lazer,6,3,0
TXN_NOV_001172,2025-11,5211.3382623932075,11,pix,13,29,1
TXN_NOV_001173,2025-11,4000.0,19,viagem,12,25,1
TXN_NOV_001174,2025-11,9191.182329449148,11,transferencia,14,27,1
TXN_NOV_001175,2025-11,307.37499506989997,20,livros,8,3,0
TXN_NOV_001176,2025-11,144.1982641869704,16,farmacia,2,2,0
TXN_NOV_001177,2025-11,284.30944316038165,19,eletronicos,7,3,0
TXN_NOV_001178,2025-11,358.89169512678075,16,lazer,6,1,0
TXN_NOV_001179,2025-11,119.41718585944932,20,eletronicos,7,3,0
TXN_NOV_001180,2025-11,288.23263769521503,17,transporte,3,2,0
TXN_NOV_001181,2025-11,376.09585226906773,15,restaurante,5,2,0
TXN_NOV_001182,2025-11,736.3843320076821,17,supermercado,10,2,0
TXN_NOV_001183,2025-11,4785.562205595565,23,eletronicos,7,27,1
TXN_NOV_001184,2025-11,61.7313901986768,16,alimentacao,1,1,0
TXN_NOV_001185,2025-11,94.41758492550017,11,farmacia,2,1,0
TXN_NOV_001186,2025-11,4901.3795782599755,14,transferencia,14,24,1
TXN_NOV_001187,2025-11,551.6863407137308,22,livros,8,1,0
TXN_NOV_001188,2025-11,308.76903736049417,22,eletronicos,7,1,0
TXN_NOV_001189,2025-11,3641.965053242306,10,pix,13,22,1
TXN_NOV_001190,2025-11,236.39589114664884,22,livros,8,4,0
TXN_NOV_001191,2025-11,3794.984403445585,13,transferencia,14,16,1
TXN_NOV_001192,2025-11,100.0,16,lazer,6,6,0
TXN_NOV_001193,2025-11,97.00798277140176,16,alimentacao,1,1,0
TXN_NOV_001194,2025-11,216.68254278158741,14,lazer,6,1,0
TXN_NOV_001195,2025-11,330.86181866922396,17,lazer,6,4,0
TXN_NOV_001196,2025-11,110.6984612536365,17,vestuario,4,3,0
TXN_NOV_001197,2025-11,11455.685516904388,14,joias,11,27,1
TXN_NOV_001198,2025-11,81.47697806195055,11,transporte,3,2,0
TXN_NOV_001199,2025-11,329.4633152932168,14,vestuario,4,3,0
TXN_NOV_001200,2025-11,453.10378946724626,12,lazer,6,7,0
TXN_NOV_001201,2025-11,297.37766966586327,22,livros,8,1,0
TXN_NOV_001202,2025-11,385.1821484473498,12,restaurante,5,3,0
TXN_NOV_001203,2025-11,544.1383442605395,13,restaurante,5,3,0
TXN_NOV_001204,2025-11,138.01906953528143,15,lazer,6,2,0
TXN_NOV_001205,2025-11,174.82559597623288,16,transporte,3,4,0
TXN_NOV_001206,2025-11,21.84392756750344,17,farmacia,2,1,0
TXN_NOV_001207,2025-11,4393.449605185149,23,joias,11,13,1
TXN_NOV_001208,2025-11,233.47414216819502,15,lazer,6,1,0
TXN_NOV_001209,2025-11,205.832966183535,19,livros,8,3,0
TXN_NOV_001210,2025-11,5625.629980952952,20,eletronicos,7,37,1
TXN_NOV_001211,2025-11,284.4636932592654,15,vestuario,4,2,0
TXN_NOV_001212,2025-11,100.0,15,restaurante,5,6,0
TXN_NOV_001213,2025-11,59.44487964636386,10,alimentacao,1,3,0
TXN_NOV_001214,2025-11,4000.0,21,viagem,12,25,1
TXN_NOV_001215,2025-11,292.21204490096676,11,farmacia,2,1,0
TXN_NOV_001216,2025-11,40.68876913419208,12,transporte,3,1,0
TXN_NOV_001217,2025-11,640.5994407429783,20,restaurante,5,7,0
TXN_NOV_001218,2025-11,8651.875977906413,15,transferencia,14,29,1
TXN_NOV_001219,2025-11,243.67177257219825,20,livros,8,3,0
TXN_NOV_001220,2025-11,254.74119491330373,22,livros,8,4,0
TXN_NOV_001221,2025-11,171.58846349423533,20,livros,8,4,0
TXN_NOV_001222,2025-11,680.9527472257543,20,livros,8,2,0
TXN_NOV_001223,2025-11,290.2457993502567,8,farmacia,2,2,0
TXN_NOV_001224,2025-11,603.7859685282074,16,lazer,6,2,0
TXN_NOV_001225,2025-11,4000.0,19,eletronicos,7,27,1
TXN_NOV_001226,2025-11,145.94771107329188,15,farmacia,2,4,0
TXN_NOV_001227,2025-11,35.272314366364334,8,transporte,3,1,0
TXN_NOV_001228,2025-11,942.7048095538148,17,lazer,6,2,0
TXN_NOV_001229,2025-11,489.5611625849956,14,farmacia,2,1,0
TXN_NOV_001230,2025-11,272.6274260484635,12,restaurante,5,1,0
TXN_NOV_001231,2025-11,9111.737047866462,10,transferencia,14,26,1
TXN_NOV_001232,2025-11,54.96887986145324,12,farmacia,2,3,0
TXN_NOV_001233,2025-11,177.92822785303574,19,vestuario,4,4,0
TXN_NOV_001234,2025-11,4911.3198532464485,21,eletronicos,7,25,1
TXN_NOV_001235,2025-11,11.39738964245191,12,alimentacao,1,1,0
TXN_NOV_001236,2025-11,354.94177114036347,18,restaurante,5,1,0
TXN_NOV_001237,2025-11,283.45730312144786,21,assinatura,9,1,0
TXN_NOV_001238,2025-11,1183.3256761881553,17,supermercado,10,4,0
TXN_NOV_001239,2025-11,440.959810739258,16,vestuario,4,5,0
TXN_NOV_001240,2025-11,386.65255031438033,21,lazer,6,1,0
TXN_NOV_001241,2025-11,93.4212786285345,9,farmacia,2,2,0
TXN_NOV_001242,2025-11,4000.0,20,eletronicos,7,31,1
TXN_NOV_001243,2025-11,885.1333362785801,22,livros,8,1,0
TXN_NOV_001244,2025-11,10.0,11,alimentacao,1,1,0
TXN_NOV_001245,2025-11,80.11291069383431,15,farmacia,2,3,0
TXN_NOV_001246,2025-11,137.66256194167426,17,alimentacao,1,2,0
TXN_NOV_001247,2025-11,683.2944184930856,15,restaurante,5,2,0
TXN_NOV_001248,2025-11,66.86182704816264,10,transporte,3,2,0
TXN_NOV_001249,2025-11,41.28664234645285,14,farmacia,2,1,0
TXN_NOV_001250,2025-11,525.7962794996095,16,restaurante,5,6,0
TXN_NOV_001251,2025-11,224.356542829913,19,eletronicos,7,1,0
TXN_NOV_001252,2025-11,7276.060488306325,11,pix,13,24,1
TXN_NOV_001253,2025-11,220.92217852032684,16,vestuario,4,5,0
TXN_NOV_001254,2025-11,1321.8623301991508,16,vestuario,4,4,0
TXN_NOV_001255,2025-11,5894.2932958093415,16,joias,11,23,1
TXN_NOV_001256,2025-11,499.1674054848379,16,lazer,6,5,0
TXN_NOV_001257,2025-11,6065.203316573881,10,pix,13,18,1
TXN_NOV_001258,2025-11,123.06394286960469,9,alimentacao,1,2,0
TXN_NOV_001259,2025-11,51.4126024218153,8,farmacia,2,5,0
TXN_NOV_001260,2025-11,948.8748966309258,13,lazer,6,5,0
TXN_NOV_001261,2025-11,53.99089043556852,10,alimentacao,1,1,0
TXN_NOV_001262,2025-11,209.9840553227951,10,transporte,3,1,0
TXN_NOV_001263,2025-11,635.7772621583774,15,restaurante,5,6,0
TXN_NOV_001264,2025-11,144.97037480582048,16,transporte,3,4,0
TXN_NOV_001265,2025-11,320.2205933508441,22,livros,8,2,0
TXN_NOV_001266,2025-11,181.25587322097215,20,restaurante,5,6,0
TXN_NOV_001267,2025-11,263.598230050672,21,restaurante,5,3,0
TXN_NOV_001268,2025-11,90.00942836279107,15,transporte,3,5,0
TXN_NOV_001269,2025-11,319.2535116138488,14,transporte,3,1,0
TXN_NOV_001270,2025-11,248.01890415139394,14,vestuario,4,4,0
TXN_NOV_001271,2025-11,1024.699237517059,19,vestuario,4,5,0
TXN_NOV_001272,2025-11,284.1933235160649,11,farmacia,2,1,0
TXN_NOV_001273,2025-11,121.72911374713932,9,farmacia,2,1,0
TXN_NOV_001274,2025-11,323.3992081003894,20,livros,8,1,0
TXN_NOV_001275,2025-11,247.0027790557332,16,alimentacao,1,1,0
TXN_NOV_001276,2025-11,14344.167326778868,13,joias,11,32,1
TXN_NOV_001277,2025-11,371.9737866699289,21,livros,8,3,0
TXN_NOV_001278,2025-11,361.98219054802144,22,livros,8,1,0
TXN_NOV_001279,2025-11,412.78561550365663,13,alimentacao,1,1,0
TXN_NOV_001280,2025-11,122.21594993689378,9,alimentacao,1,1,0
TXN_NOV_001281,2025-11,49.107018003180976,12,transporte,3,1,0
TXN_NOV_001282,2025-11,38.472708597010325,13,alimentacao,1,3,0
TXN_NOV_001283,2025-11,292.04790234884746,17,lazer,6,2,0
TXN_NOV_001284,2025-11,417.7650794148075,15,vestuario,4,1,0
TXN_NOV_001285,2025-11,564.5536603349644,20,assinatura,9,2,0
TXN_NOV_001286,2025-11,239.06584721780314,8,farmacia,2,4,0
TXN_NOV_001287,2025-11,278.80981838178656,21,vestuario,4,1,0
TXN_NOV_001288,2025-11,3500.0,11,pix,13,20,1
TXN_NOV_001289,2025-11,153.53866166008407,23,livros,8,4,0
TXN_NOV_001290,2025-11,57.02433377720707,17,alimentacao,1,1,0
TXN_NOV_001291,2025-11,6744.9661785919925,15,joias,11,31,1
TXN_NOV_001292,2025-11,351.85884285991403,12,supermercado,10,2,0
TXN_NOV_001293,2025-11,290.6457136639296,21,eletronicos,7,1,0
TXN_NOV_001294,2025-11,101.56266465593436,13,transporte,3,4,0
TXN_NOV_001295,2025-11,4273.1604915865855,15,pix,13,12,1
TXN_NOV_001296,2025-11,8647.67730972042,8,pix,13,25,1
TXN_NOV_001297,2025-11,72.97687107564029,10,farmacia,2,3,0
TXN_NOV_001298,2025-11,622.4692382835456,19,vestuario,4,4,0
TXN_NOV_001299,2025-11,100.0,19,vestuario,4,2,0
TXN_NOV_001300,2025-11,33.33130527161719,10,transporte,3,1,0
TXN_NOV_001301,2025-11,126.51026040217285,9,alimentacao,1,3,0
TXN_NOV_001302,2025-11,6683.801204395491,13,transferencia,14,15,1
TXN_NOV_001303,2025-11,3651.167319076656,10,pix,13,25,1
TXN_NOV_001304,2025-11,186.51912464087343,19,livros,8,2,0
TXN_NOV_001305,2025-11,235.96270465348542,23,assinatura,9,1,0
TXN_NOV_001306,2025-11,4606.808578738146,14,pix,13,17,1
TXN_NOV_001307,2025-11,285.44429889639065,17,lazer,6,2,0
TXN_NOV_001308,2025-11,110.81498256649205,15,alimentacao,1,3,0
TXN_NOV_001309,2025-11,190.62372015987182,16,alimentacao,1,4,0
TXN_NOV_001310,2025-11,573.5995622676353,19,eletronicos,7,1,0
TXN_NOV_001311,2025-11,599.8928806959683,18,lazer,6,1,0
TXN_NOV_001312,2025-11,186.80559790217987,20,assinatura,9,1,0
TXN_NOV_001313,2025-11,172.52125009593175,15,restaurante,5,4,0
TXN_NOV_001314,2025-11,2848.502585352276,22,eletronicos,7,11,1
TXN_NOV_001315,2025-11,29.03856962817796,14,transporte,3,3,0
TXN_NOV_001316,2025-11,9096.094065819721,17,transferencia,14,26,1
TXN_NOV_001317,2025-11,229.58436331959845,16,alimentacao,1,4,0
TXN_NOV_001318,2025-11,88.52936383061639,16,farmacia,2,3,0
TXN_NOV_001319,2025-11,1035.2995597181493,14,supermercado,10,6,0
TXN_NOV_001320,2025-11,222.41385450527557,17,vestuario,4,5,0
TXN_NOV_001321,2025-11,260.79805600992523,19,livros,8,1,0
TXN_NOV_001322,2025-11,24.838501714826354,8,farmacia,2,1,0
TXN_NOV_001323,2025-11,21.161842431967656,13,alimentacao,1,3,0
TXN_NOV_001324,2025-11,132.200398485248,22,assinatura,9,2,0
TXN_NOV_001325,2025-11,144.33158337142854,22,livros,8,1,0
TXN_NOV_001326,2025-11,624.7665910278788,11,vestuario,4,5,0
TXN_NOV_001327,2025-11,123.18911518498736,12,alimentacao,1,2,0
TXN_NOV_001328,2025-11,7544.767568616701,14,joias,11,32,1
TXN_NOV_001329,2025-11,98.01722194067865,17,farmacia,2,2,0
TXN_NOV_001330,2025-11,94.2280334355064,14,farmacia,2,2,0
TXN_NOV_001331,2025-11,1336.3917164685286,13,lazer,6,3,0
TXN_NOV_001332,2025-11,4215.52395634998,10,pix,13,14,1
TXN_NOV_001333,2025-11,1037.6337067326115,19,supermercado,10,6,0
TXN_NOV_001334,2025-11,271.37214899699126,17,lazer,6,1,0
TXN_NOV_001335,2025-11,8596.199516210656,9,joias,11,22,1
TXN_NOV_001336,2025-11,8708.776206666333,15,pix,13,22,1
TXN_NOV_001337,2025-11,65.35710651297096,12,alimentacao,1,3,0
TXN_NOV_001338,2025-11,10526.43532017856,9,transferencia,14,29,1
TXN_NOV_001339,2025-11,599.0277536107614,14,lazer,6,1,0
TXN_NOV_001340,2025-11,66.14763894406762,12,transporte,3,1,0
TXN_NOV_001341,2025-11,128.2762586183065,9,farmacia,2,4,0
TXN_NOV_001342,2025-11,50.0,23,eletronicos,7,3,0
TXN_NOV_001343,2025-11,80.33316333071892,14,transporte,3,2,0
TXN_NOV_001344,2025-11,240.04421217369074,23,eletronicos,7,1,0
TXN_NOV_001345,2025-11,62.58458729872008,9,alimentacao,1,3,0
TXN_NOV_001346,2025-11,902.89095724003,18,lazer,6,4,0
TXN_NOV_001347,2025-11,243.88403605229934,13,vestuario,4,3,0
TXN_NOV_001348,2025-11,224.59453195569662,13,restaurante,5,5,0
TXN_NOV_001349,2025-11,94.4873423900122,13,farmacia,2,3,0
TXN_NOV_001350,2025-11,332.33013637165453,15,lazer,6,1,0
TXN_NOV_001351,2025-11,92.50980451357604,9,farmacia,2,1,0
TXN_NOV_001352,2025-11,460.12924119122266,22,assinatura,9,1,0
TXN_NOV_001353,2025-11,94.67148552504858,16,transporte,3,3,0
TXN_NOV_001354,2025-11,63.46762850207041,14,transporte,3,2,0
TXN_NOV_001355,2025-11,278.00161008075895,20,livros,8,2,0
TXN_NOV_001356,2025-11,10448.516227104825,9,joias,11,28,1
TXN_NOV_001357,2025-11,270.23377413601384,22,assinatura,9,1,0
TXN_NOV_001358,2025-11,266.4999770980305,21,livros,8,3,0
TXN_NOV_001359,2025-11,556.8870260107877,18,restaurante,5,6,0
TXN_NOV_001360,2025-11,507.1996668352417,23,livros,8,1,0
TXN_NOV_001361,2025-11,4564.875290539328,10,pix,13,20,1
TXN_NOV_001362,2025-11,70.07617014750271,12,farmacia,2,2,0
TXN_NOV_001363,2025-11,464.12320408047583,18,lazer,6,5,0
TXN_NOV_001364,2025-11,4507.657946453348,13,pix,13,18,1
TXN_NOV_001365,2025-11,323.21710735913587,13,vestuario,4,1,0
TXN_NOV_001366,2025-11,100.0,15,lazer,6,7,0
TXN_NOV_001367,2025-11,143.74857680997562,10,alimentacao,1,1,0
TXN_NOV_001368,2025-11,171.12089067262642,9,alimentacao,1,2,0
TXN_NOV_001369,2025-11,14.879635754367605,13,farmacia,2,1,0
TXN_NOV_001370,2025-11,3500.0,10,transferencia,14,12,1
TXN_NOV_001371,2025-11,588.1946588311149,23,eletronicos,7,1,0
TXN_NOV_001372,2025-11,265.23943972983,9,farmacia,2,4,0
TXN_NOV_001373,2025-11,980.6001201853184,10,supermercado,10,5,0
TXN_NOV_001374,2025-11,944.5308014013534,12,supermercado,10,3,0
TXN_NOV_001375,2025-11,11491.473511026441,12,pix,13,28,1
TXN_NOV_001376,2025-11,693.7909701520067,10,lazer,6,2,0
TXN_NOV_001377,2025-11,132.57310604024113,20,vestuario,4,2,0
TXN_NOV_001378,2025-11,412.05898088657375,21,livros,8,2,0
TXN_NOV_001379,2025-11,11194.620127427917,16,joias,11,24,1
TXN_NOV_001380,2025-11,104.86614039689013,8,transporte,3,1,0
TXN_NOV_001381,2025-11,20.986122000757945,17,farmacia,2,2,0
TXN_NOV_001382,2025-11,133.01854432050257,23,assinatura,9,1,0
TXN_NOV_001383,2025-11,51.40422457794059,13,alimentacao,1,2,0
TXN_NOV_001384,2025-11,787.7471159310666,16,vestuario,4,8,0
TXN_NOV_001385,2025-11,225.08431743129364,20,eletronicos,7,2,0
TXN_NOV_001386,2025-11,4105.750190999677,2,eletronicos,7,13,1
TXN_NOV_001387,2025-11,4435.70684943404,19,viagem,12,27,1
TXN_NOV_001388,2025-11,8799.52976783566,15,transferencia,14,22,1
TXN_NOV_001389,2025-11,6214.326985508534,13,joias,11,30,1
TXN_NOV_001390,2025-11,461.575465448871,21,vestuario,4,2,0
TXN_NOV_001391,2025-11,301.6740276166261,13,transporte,3,1,0
TXN_NOV_001392,2025-11,294.94250202236157,21,livros,8,3,0
TXN_NOV_001393,2025-11,438.4598291496943,11,supermercado,10,5,0
TXN_NOV_001394,2025-11,148.9647096496758,16,alimentacao,1,1,0
TXN_NOV_001395,2025-11,847.7781435272841,20,assinatura,9,3,0
TXN_NOV_001396,2025-11,449.85605254859246,21,lazer,6,4,0
TXN_NOV_001397,2025-11,292.5340098101737,20,restaurante,5,2,0
TXN_NOV_001398,2025-11,184.74205271381055,14,alimentacao,1,3,0
TXN_NOV_001399,2025-11,525.7920375654116,15,restaurante,5,1,0
TXN_NOV_001400,2025-11,98.32099202452049,12,farmacia,2,3,0
TXN_NOV_001401,2025-11,714.1195220854631,21,lazer,6,3,0
TXN_NOV_001402,2025-11,1022.5630199336044,13,supermercado,10,2,0
TXN_NOV_001403,2025-11,71.37581168772566,10,alimentacao,1,5,0
TXN_NOV_001404,2025-11,377.5475628724688,13,supermercado,10,2,0
TXN_NOV_001405,2025-11,113.95715457187096,11,farmacia,2,1,0
TXN_NOV_001406,2025-11,94.45263935142955,16,transporte,3,2,0
TXN_NOV_001407,2025-11,204.84181680856491,12,restaurante,5,6,0
TXN_NOV_001408,2025-11,113.78229224617867,17,transporte,3,3,0
TXN_NOV_001409,2025-11,952.3135566332614,10,lazer,6,3,0
TXN_NOV_001410,2025-11,88.41224253869933,16,transporte,3,3,0
TXN_NOV_001411,2025-11,94.29738343389101,15,transporte,3,5,0
TXN_NOV_001412,2025-11,47.83308907775756,10,farmacia,2,3,0
TXN_NOV_001413,2025-11,221.30513783009854,13,farmacia,2,1,0
TXN_NOV_001414,2025-11,44.672358480673815,15,alimentacao,1,3,0
TXN_NOV_001415,2025-11,148.1549625752695,16,vestuario,4,4,0
TXN_NOV_001416,2025-11,149.1877943326402,11,farmacia,2,1,0
TXN_NOV_001417,2025-11,4154.368408973515,22,viagem,12,25,1
TXN_NOV_001418,2025-11,457.81056249185445,22,assinatura,9,3,0
TXN_NOV_001419,2025-11,157.66581804362872,20,livros,8,2,0
TXN_NOV_001420,2025-11,711.2193244998103,21,vestuario,4,3,0
TXN_NOV_001421,2025-11,328.5217843152428,20,lazer,6,4,0
TXN_NOV_001422,2025-11,118.87568321505164,16,vestuario,4,6,0
TXN_NOV_001423,2025-11,259.42950198009765,16,transporte,3,2,0
TXN_NOV_001424,2025-11,536.0745848428055,21,lazer,6,7,0
TXN_NOV_001425,2025-11,636.3661785240507,13,restaurante,5,1,0
TXN_NOV_001426,2025-11,4245.089428960248,12,pix,13,29,1
TXN_NOV_001427,2025-11,449.8966548418593,19,eletronicos,7,3,0
TXN_NOV_001428,2025-11,217.22657435836854,17,vestuario,4,3,0
TXN_NOV_001429,2025-11,754.9607557395672,20,vestuario,4,4,0
TXN_NOV_001430,2025-11,299.0695508180961,15,lazer,6,1,0
TXN_NOV_001431,2025-11,43.24176705052875,8,transporte,3,1,0
TXN_NOV_001432,2025-11,83.77514871713532,15,farmacia,2,3,0
TXN_NOV_001433,2025-11,121.22740991152241,15,farmacia,2,1,0
TXN_NOV_001434,2025-11,352.22803747696764,23,assinatura,9,3,0
TXN_NOV_001435,2025-11,369.1809006629388,13,supermercado,10,2,0
TXN_NOV_001436,2025-11,2800.0,0,eletronicos,7,10,1
TXN_NOV_001437,2025-11,65.20899665811815,15,transporte,3,2,0
TXN_NOV_001438,2025-11,141.852806266393,11,transporte,3,4,0
TXN_NOV_001439,2025-11,685.1272238382983,15,restaurante,5,3,0
TXN_NOV_001440,2025-11,10893.733126430152,17,transferencia,14,26,1
TXN_NOV_001441,2025-11,103.56513272531438,11,transporte,3,2,0
TXN_NOV_001442,2025-11,1027.2570879488067,11,lazer,6,7,0
TXN_NOV_001443,2025-11,317.8516834091336,20,assinatura,9,2,0
TXN_NOV_001444,2025-11,563.6285746966328,21,lazer,6,5,0
TXN_NOV_001445,2025-11,134.84683422642448,13,farmacia,2,1,0
TXN_NOV_001446,2025-11,403.74199221473333,22,eletronicos,7,4,0
TXN_NOV_001447,2025-11,705.6847120030659,14,supermercado,10,2,0
TXN_NOV_001448,2025-11,140.77850928115683,13,vestuario,4,1,0
TXN_NOV_001449,2025-11,118.46516224911569,11,alimentacao,1,2,0
TXN_NOV_001450,2025-11,26.946947846837915,9,transporte,3,3,0
TXN_NOV_001451,2025-11,244.83215885399687,16,lazer,6,3,0
TXN_NOV_001452,2025-11,987.8750272339852,16,vestuario,4,4,0
TXN_NOV_001453,2025-11,505.7105585599089,12,vestuario,4,4,0
TXN_NOV_001454,2025-11,10.0,11,alimentacao,1,1,0
TXN_NOV_001455,2025-11,44.09449864843229,8,alimentacao,1,1,0
TXN_NOV_001456,2025-11,144.70239413250448,15,transporte,3,1,0
TXN_NOV_001457,2025-11,356.63584987168946,23,assinatura,9,3,0
TXN_NOV_001458,2025-11,130.81887673888912,20,livros,8,1,0
TXN_NOV_001459,2025-11,249.62087349473802,17,lazer,6,2,0
TXN_NOV_001460,2025-11,325.0242794566068,21,livros,8,2,0
TXN_NOV_001461,2025-11,167.089441438855,16,transporte,3,2,0
TXN_NOV_001462,2025-11,417.53574767481274,20,restaurante,5,2,0
TXN_NOV_001463,2025-11,45.66999858040733,11,transporte,3,1,0
TXN_NOV_001464,2025-11,272.4592489063347,16,vestuario,4,2,0
TXN_NOV_001465,2025-11,149.63091328758006,19,assinatura,9,3,0
TXN_NOV_001466,2025-11,1106.1172697345078,15,lazer,6,4,0
TXN_NOV_001467,2025-11,100.0,12,vestuario,4,3,0
TXN_NOV_001468,2025-11,1217.6732158916423,14,supermercado,10,3,0
TXN_NOV_001469,2025-11,1499.3758432752284,15,vestuario,4,3,0
TXN_NOV_001470,2025-11,606.6892736882522,21,vestuario,4,2,0
TXN_NOV_001471,2025-11,6490.530854724761,13,transferencia,14,30,1
TXN_NOV_001472,2025-11,2844.0733338183472,0,joias,11,11,1
TXN_NOV_001473,2025-11,301.2770139502415,15,vestuario,4,6,0
TXN_NOV_001474,2025-11,44.69728066005968,17,alimentacao,1,3,0
TXN_NOV_001475,2025-11,58.07440504657434,16,alimentacao,1,2,0
TXN_NOV_001476,2025-11,260.60625902249194,15,farmacia,2,2,0
TXN_NOV_001477,2025-11,245.94926301010221,11,alimentacao,1,2,0
TXN_NOV_001478,2025-11,5949.554584738878,10,pix,13,19,1
TXN_NOV_001479,2025-11,8393.927306577027,15,joias,11,32,1
TXN_NOV_001480,2025-11,8519.4372944146,16,pix,13,16,1
TXN_NOV_001481,2025-11,138.40131305467003,15,alimentacao,1,2,0
TXN_NOV_001482,2025-11,164.86720515543556,10,alimentacao,1,1,0
TXN_NOV_001483,2025-11,269.3623953689384,22,eletronicos,7,2,0
TXN_NOV_001484,2025-11,434.55853886841635,16,lazer,6,3,0
TXN_NOV_001485,2025-11,256.50247998932747,19,livros,8,4,0
TXN_NOV_001486,2025-11,167.9645794521887,12,alimentacao,1,2,0
TXN_NOV_001487,2025-11,172.0035443780426,20,livros,8,4,0
TXN_NOV_001488,2025-11,102.61598269877295,17,transporte,3,1,0
TXN_NOV_001489,2025-11,474.4499197871959,14,lazer,6,4,0
TXN_NOV_001490,2025-11,3543.003259069513,1,eletronicos,7,13,1
TXN_NOV_001491,2025-11,16.322806228397162,16,transporte,3,1,0
TXN_NOV_001492,2025-11,3500.0,14,transferencia,14,23,1
TXN_NOV_001493,2025-11,128.7108366578874,9,transporte,3,2,0
TXN_NOV_001494,2025-11,146.72120630176744,23,assinatura,9,1,0
TXN_NOV_001495,2025-11,809.6156081637725,15,supermercado,10,4,0
TXN_NOV_001496,2025-11,13.630276250899103,16,transporte,3,2,0
TXN_NOV_001497,2025-11,1056.1675161548455,10,vestuario,4,3,0
TXN_NOV_001498,2025-11,343.37147159866134,15,vestuario,4,3,0
TXN_NOV_001499,2025-11,67.47831884412417,13,transporte,3,3,0
TXN_NOV_001500,2025-11,134.99664577246122,15,restaurante,5,8,0
TXN_NOV_001501,2025-11,62.78705443140342,12,farmacia,2,1,0
TXN_NOV_001502,2025-11,551.5892509483633,19,eletronicos,7,2,0
TXN_NOV_001503,2025-11,107.63036274715124,13,alimentacao,1,3,0
TXN_NOV_001504,2025-11,382.19754104293986,13,vestuario,4,5,0
TXN_NOV_001505,2025-11,251.50365407159205,14,lazer,6,1,0
TXN_NOV_001506,2025-11,486.1473354364318,17,restaurante,5,2,0
TXN_NOV_001507,2025-11,323.16828364199273,23,livros,8,2,0
TXN_NOV_001508,2025-11,3598.904396335064,10,transferencia,14,22,1
TXN_NOV_001509,2025-11,84.24323260221675,10,alimentacao,1,3,0
TXN_NOV_001510,2025-11,127.48022099080349,15,transporte,3,2,0
TXN_NOV_001511,2025-11,21.15562101240746,9,alimentacao,1,5,0
TXN_NOV_001512,2025-11,4952.845372591804,2,eletronicos,7,19,1
TXN_NOV_001513,2025-11,3511.558298990272,10,pix,13,19,1
TXN_NOV_001514,2025-11,5459.16036573981,16,joias,11,27,1
TXN_NOV_001515,2025-11,295.01047184205385,21,restaurante,5,5,0
TXN_NOV_001516,2025-11,85.2498703334785,14,transporte,3,1,0
TXN_NOV_001517,2025-11,317.3289697435842,22,assinatura,9,2,0
TXN_NOV_001518,2025-11,213.75202980339412,10,transporte,3,4,0
TXN_NOV_001519,2025-11,29.478707641622083,16,alimentacao,1,1,0
TXN_NOV_001520,2025-11,13289.44571717348,15,pix,13,25,1
TXN_NOV_001521,2025-11,4000.0,19,viagem,12,26,1
TXN_NOV_001522,2025-11,60.07610213111739,14,transporte,3,1,0
TXN_NOV_001523,2025-11,4198.478754818084,19,eletronicos,7,31,1
TXN_NOV_001524,2025-11,100.0,17,vestuario,4,4,0
TXN_NOV_001525,2025-11,592.7980261855207,21,assinatura,9,2,0
TXN_NOV_001526,2025-11,264.29849362518445,11,alimentacao,1,1,0
